symbol,name,currency,market,exchange,exchange timezone
^NQDMXUSXKRMCCADN,,,,,
^NQDMXUSXKRMCCADT,,,,,
^NQDMXUSXKRMCGBP,,,,,
^NQDMXUSXKRMCGBPT,,,,,
^NQDMXUSXKRMCJPY,,,,,
^NQDMXUSXKRMCJPYN,,,,,
^NQDMXUSXKRMCJPYT,,,,,
^NQDMXUSXKRMCT,,,,,
^NQDMXUSXKRSCCADN,,,,,
^NQDMXUSXKRSCCADT,,,,,
^NQDMXUSXKRSCEURT,,,,,
^NQDMXUSXKRSCJPYT,,,,,
^NQDMXUSXKRSCT,,,,,
^NQDXBR,NASDAQ AlphaDEX Brazil Index,USD,us_market,NIM,EDT
^NQDXCA,NASDAQ AlphaDEX Canada Index,USD,us_market,NIM,EDT
^NQEMASIA10LMAUD,,,,,
^NQEMASIA10LMAUDN,,,,,
^NQEMASIA10LMCADN,,,,,
^NQEMASIA10LMGBP,,,,,
^NQEMASIA10LMGBPN,,,,,
^NQEMASIA10LMGBPT,,,,,
^NQEMASIA10LMN,,,,,
^NQEMASIA15LMCADT,,,,,
^NQEMASIA15LMEUR,,,,,
^NQEMASIA15LMEURT,,,,,
^NQEMASIA15LMT,,,,,
^NQEMASIA20LMAUDN,,,,,
^NQEMASIA20LMEUR,,,,,
^NQEMASIA20LMN,,,,,
^NQEMASIA3010AUD,,,,,
^NQEMASIA3010AUDT,,,,,
^NQEMASIA3010CADN,,,,,
^NQEMASIA3010GBP,,,,,
^NQEMASIA3010GBPN,,,,,
^NQEMASIA3010GBPT,,,,,
^NQEMASIA3010JPY,,,,,
^NQEMASIA3010JPYN,,,,,
^NQEMASIA3010JPYT,,,,,
^NQEMASIA3010LM,,,,,
^NQEMASIA3010LMAUD,,,,,
^NQEMASIA3010LMAUDT,,,,,
^NQEMASIA3010LMCAD,,,,,
^NQEMASIA3010LMCADT,,,,,
^NQEMASIA3010LMEUR,,,,,
^NQEMASIA3010LMEURN,,,,,
^NQEMASIA3010LMEURT,,,,,
^NQEMASIA3010LMGBPN,,,,,
^NQEMASIA3010LMJPY,,,,,
^NQEMASIA3010LMJPYN,,,,,
^NQEMASIA3010LMJPYT,,,,,
^NQEMASIA3010LMN,,,,,
^NQEMASIA3010T,,,,,
^NQEMASIA3020AUDN,,,,,
^NQEMASIA3020AUDT,,,,,
^NQEMASIA3020CAD,,,,,
^NQEMASIA3020CADT,,,,,
^NQEMASIA3020EUR,,,,,
^NQEMASIA3020EURN,,,,,
^NQEMASIA3020EURT,,,,,
^NQEMASIA3020GBP,,,,,
^NQEMASIA3020GBPN,,,,,
^NQEMASIA3020GBPT,,,,,
^NQEMASIA3020JPY,,,,,
^NQEMASIA3020JPYT,,,,,
^NQEMASIA3020LM,,,,,
^NQEMASIA3020LMAUD,,,,,
^NQEMASIA3020LMAUDN,,,,,
^NQEMASIA3020LMAUDT,,,,,
^NQEMASIA3020LMCAD,,,,,
^NQEMASIA3020LMEURT,,,,,
^NQEMASIA3020LMGBPT,,,,,
^NQEMASIA3020N,,,,,
^NQEMASIA3020T,,,,,
^NQEMASIA3030AUD,,,,,
^NQEMASIA3030AUDN,,,,,
^NQEMASIA3030AUDT,,,,,
^NQEMASIA3030CAD,,,,,
^NQEMASIA3030CADN,,,,,
^NQEMASIA3030CADT,,,,,
^NQEMASIA3030EURN,,,,,
^NQEMASIA3030GBP,,,,,
^NQEMASIA3030GBPN,,,,,
^NQEMASIA3030JPYN,,,,,
^NQEMASIA3030LMGBP,,,,,
^NQEMASIA3030LMGBPN,,,,,
^NQEMASIA3030LMGBPT,,,,,
^NQEMASIA3030LMJPY,,,,,
^NQEMASIA3030LMJPYN,,,,,
^NQEMASIA3030LMT,,,,,
^NQEMASIA3030N,,,,,
^NQEMASIA3030T,,,,,
^NQEMASIA30LMCAD,,,,,
^NQEMASIA30LMCADN,,,,,
^NQEMASIA30LMCADT,,,,,
^NQEMASIA30LMEURN,,,,,
^NQEMASIA30LMJPYN,,,,,
^NQEMASIA30LMJPYT,,,,,
^NQEMASIA30LMN,,,,,
^NQEMASIA30LMT,,,,,
^NQEMASIA35LMAUDN,,,,,
^NQEMASIA35LMAUDT,,,,,
^NQEMASIA35LMEURT,,,,,
^NQEMASIA35LMGBP,,,,,
^NQEMASIA35LMGBPN,,,,,
^NQEMASIA4010AUD,,,,,
^NQEMASIA4010AUDN,,,,,
^NQEMASIA4010AUDT,,,,,
^NQEMASIA4010CAD,,,,,
^NQEMASIA4010CADN,,,,,
^NQEMASIA4010CADT,,,,,
^NQEMASIA4010EUR,,,,,
^NQEMASIA4010EURT,,,,,
^NQEMASIA4010GBP,,,,,
^NQEMASIA4010GBPN,,,,,
^NQEMASIA4010GBPT,,,,,
^NQEMASIA4010JPY,,,,,
^NQEMASIA4010LM,,,,,
^NQEMASIA4010LMAUD,,,,,
^NQEMASIA4010LMAUDN,,,,,
^NQEMASIA4010LMAUDT,,,,,
^NQEMASIA4010LMCAD,,,,,
^NQEMASIA4010LMGBPN,,,,,
^NQEMASIA4010LMGBPT,,,,,
^NQEMASIA4010N,,,,,
^NQEMASIA4010T,,,,,
^NQEMASIA4020AUD,,,,,
^NQEMASIA4020AUDT,,,,,
^NQEMASIA4020CADN,,,,,
^NQEMASIA4020CADT,,,,,
^NQEMASIA4020EURN,,,,,
^NQEMASIA4020EURT,,,,,
^NQEMASIA4020GBP,,,,,
^NQEMASIA4020GBPN,,,,,
^NQEMASIA4020GBPT,,,,,
^NQEMASIA4020JPYT,,,,,
^NQEMASIA4020LM,,,,,
^NQEMASIA4020LMGBP,,,,,
^NQEMASIA4020LMGBPN,,,,,
^NQEMASIA4020LMGBPT,,,,,
^NQEMASIA4020LMJPY,,,,,
^NQEMASIA4020LMJPYN,,,,,
^NQEMASIA4020LMT,,,,,
^NQEMASIA4020N,,,,,
^NQEMASIA4020T,,,,,
^NQEMASIA4030AUD,,,,,
^NQEMASIA4030AUDN,,,,,
^NQEMASIA4030CADN,,,,,
^NQEMASIA4030CADT,,,,,
^NQEMASIA4030EUR,,,,,
^NQEMASIA4030EURN,,,,,
^NQEMASIA4030GBP,,,,,
^NQEMASIA4030GBPT,,,,,
^NQEMASIA4030JPY,,,,,
^NQEMASIA4030JPYN,,,,,
^NQEMASIA4030JPYT,,,,,
^NQEMASIA4030LM,,,,,
^NQEMASIA4030LMAUDN,,,,,
^NQEMASIA4030LMCAD,,,,,
^NQEMASIA4030LMCADN,,,,,
^NQEMASIA4030LMCADT,,,,,
^NQEMASIA4030LMEURT,,,,,
^NQEMASIA4030LMJPYN,,,,,
^NQEMASIA4030LMN,,,,,
^NQEMASIA4030LMT,,,,,
^NQEMASIA4030N,,,,,
^NQEMASIA4030T,,,,,
^NQEMASIA4040AUD,,,,,
^NQEMASIA4040CAD,,,,,
^NQEMASIA4040CADT,,,,,
^NQEMASIA4040EURN,,,,,
^NQEMASIA4040EURT,,,,,
^NQEMASIA4040GBP,,,,,
^NQEMASIA4040GBPN,,,,,
^NQEMASIA4040JPY,,,,,
^NQEMASIA4040JPYN,,,,,
^NQEMASIA4040JPYT,,,,,
^NQEMASIA4040LM,,,,,
^NQEMASIA4040LMAUDN,,,,,
^NQEMASIA4040LMCAD,,,,,
^NQEMASIA4040LMCADN,,,,,
^NQEMASIA4040LMEUR,,,,,
^NQEMASIA4040LMEURT,,,,,
^NQEMASIA4040LMGBPN,,,,,
^NQEMASIA4040LMGBPT,,,,,
^NQEMASIA4040LMJPY,,,,,
^NQEMASIA4040LMJPYT,,,,,
^NQEMASIA4040LMT,,,,,
^NQEMASIA4050AUDN,,,,,
^NQEMASIA4050AUDT,,,,,
^NQEMASIA4050CAD,,,,,
^NQEMASIA4050EUR,,,,,
^NQEMASIA4050GBP,,,,,
^NQEMASIA4050GBPN,,,,,
^NQEMASIA4050GBPT,,,,,
^NQEMASIA4050JPY,,,,,
^NQEMASIA4050JPYN,,,,,
^NQEMASIA4050JPYT,,,,,
^NQEMASIA4050LMAUDN,,,,,
^NQEMASIA4050LMAUDT,,,,,
^NQEMASIA4050LMCAD,,,,,
^NQEMASIA4050LMCADN,,,,,
^NQEMASIA4050LMEUR,,,,,
^NQEMASIA4050LMN,,,,,
^NQEMASIA4050LMT,,,,,
^NQEMASIA4050N,,,,,
^NQEMASIA4050T,,,,,
^NQEMASIA40LMAUDT,,,,,
^NQEMASIA40LMCAD,,,,,
^NQEMASIA40LMCADT,,,,,
^NQEMASIA40LMEURN,,,,,
^NQEMASIA40LMEURT,,,,,
^NQEMASIA40LMJPYN,,,,,
^NQEMASIA40LMJPYT,,,,,
^NQEMASIA4510AUD,,,,,
^NQEMASIA4510AUDN,,,,,
^NQEMASIA4510CADN,,,,,
^NQEMASIA4510CADT,,,,,
^NQEMASIA4510EUR,,,,,
^NQEMASIA4510EURT,,,,,
^NQEMASIA4510GBPT,,,,,
^NQEMASIA4510JPYN,,,,,
^NQEMASIA4510JPYT,,,,,
^NQEMASIA4510LMAUDT,,,,,
^NQEMASIA4510LMCAD,,,,,
^NQEMASIA4510LMCADN,,,,,
^NQEMASIA4510LMEURT,,,,,
^NQEMASIA4510LMGBPT,,,,,
^NQEMASIA4510LMJPY,,,,,
^NQEMASIA4510LMT,,,,,
^NQEMASIA4510T,,,,,
^NQEMASIA4520AUDN,,,,,
^NQEMASIA4520CAD,,,,,
^NQEMASIA4520CADN,,,,,
^NQEMASIA4520EUR,,,,,
^NQEMASIA4520EURT,,,,,
^NQEMASIA4520GBP,,,,,
^NQEMASIA4520GBPN,,,,,
^NQEMASIA4520JPY,,,,,
^NQEMASIA4520JPYT,,,,,
^NQEMASIA4520LM,,,,,
^NQEMASIA4520LMAUD,,,,,
^NQEMASIA4520LMCADT,,,,,
^NQEMASIA4520LMEUR,,,,,
^NQEMASIA4520LMEURN,,,,,
^NQEMASIA4520LMEURT,,,,,
^NQEMASIA4520LMGBPN,,,,,
^NQEMASIA4520N,,,,,
^NQEMASIA45LMAUD,,,,,
^NQEMASIA45LMCADN,,,,,
^NQEMASIA45LMGBP,,,,,
^NQEMASIA45LMGBPT,,,,,
^NQEMASIA45LMJPYN,,,,,
^NQEMASIA45LMJPYT,,,,,
^NQEMASIA5010AUD,,,,,
^NQEMASIA5010AUDN,,,,,
^NQEMASIA5010CADN,,,,,
^NQEMASIA5010CADT,,,,,
^NQEMASIA5010EURN,,,,,
^NQEMASIA5010EURT,,,,,
^NQEMASIA5010GBP,,,,,
^NQEMASIA5010GBPT,,,,,
^NQEMASIA5010JPYN,,,,,
^NQEMASIA5010JPYT,,,,,
^NQEMASIA5010LM,,,,,
^NQEMASIA5010LMCAD,,,,,
^NQEMASIA5010LMEURT,,,,,
^NQEMASIA5010LMGBP,,,,,
^NQEMASIA5010LMGBPT,,,,,
^NQEMASIA5010LMJPYN,,,,,
^NQEMASIA5010LMT,,,,,
^NQEMASIA5010N,,,,,
^NQEMASIA5010T,,,,,
^NQEMASIA5020AUD,,,,,
^NQEMASIA5020AUDN,,,,,
^NQEMASIA5020EUR,,,,,
^NQEMASIA5020EURT,,,,,
^NQEMASIA5020GBP,,,,,
^NQEMASIA5020GBPN,,,,,
^NQEMASIA5020GBPT,,,,,
^NQEMASIA5020JPY,,,,,
^NQEMASIA5020JPYN,,,,,
^NQEMASIA5020JPYT,,,,,
^NQEMASIA5020LM,,,,,
^NQEMASIA5020LMAUD,,,,,
^NQEMASIA5020LMAUDN,,,,,
^NQEMASIA5020LMCADT,,,,,
^NQEMASIA5020LMEURN,,,,,
^NQEMASIA5020LMEURT,,,,,
^NQEMASIA5020LMJPYN,,,,,
^NQEMASIA5020LMT,,,,,
^NQEMASIA5020T,,,,,
^NQEMASIA50LMAUDT,,,,,
^NQEMASIA50LMCAD,,,,,
^NQEMASIA50LMEUR,,,,,
^NQEMASIA50LMGBPN,,,,,
^NQEMASIA50LMGBPT,,,,,
^NQEMASIA50LMJPYN,,,,,
^NQEMASIA50LMJPYT,,,,,
^NQEMASIA5510AUDT,,,,,
^NQEMASIA5510CAD,,,,,
^NQEMASIA5510CADN,,,,,
^NQEMASIA5510EUR,,,,,
^NQEMASIA5510GBP,,,,,
^NQEMASIA5510GBPN,,,,,
^NQEMASIA5510GBPT,,,,,
^NQEMASIA5510JPY,,,,,
^NQEMASIA5510LM,,,,,
^NQEMASIA5510LMCAD,,,,,
^NQEMASIA5510LMCADT,,,,,
^NQEMASIA5510LMEURN,,,,,
^NQEMASIA5510LMEURT,,,,,
^NQEMASIA5510LMGBP,,,,,
^NQEMASIA5510LMJPY,,,,,
^NQEMASIA5510LMN,,,,,
^NQEMASIA5510N,,,,,
^NQEMASIA5520AUD,,,,,
^NQEMASIA5520AUDT,,,,,
^NQEMASIA5520CADN,,,,,
^NQEMASIA5520CADT,,,,,
^NQEMASIA5520EUR,,,,,
^NQEMASIA5520EURN,,,,,
^NQEMASIA5520GBPT,,,,,
^NQEMASIA5520JPY,,,,,
^NQEMASIA5520JPYN,,,,,
^NQEMASIA5520JPYT,,,,,
^NQEMASIA5520LMAUDT,,,,,
^NQEMASIA5520LMCADN,,,,,
^NQEMASIA5520LMEURT,,,,,
^NQEMASIA5520LMGBP,,,,,
^NQEMASIA5520LMGBPN,,,,,
^NQEMASIA5520LMJPY,,,,,
^NQEMASIA5520LMJPYT,,,,,
^NQEMASIA5520LMN,,,,,
^NQEMASIA5520N,,,,,
^NQEMASIA5520T,,,,,
^NQEMASIA55LMAUD,,,,,
^NQEMASIA55LMAUDN,,,,,
^NQEMASIA55LMCADN,,,,,
^NQEMASIA55LMGBP,,,,,
^NQEMASIA55LMJPYN,,,,,
^NQEMASIA55LMT,,,,,
^NQEMASIA60LMAUD,,,,,
^NQEMASIA60LMAUDN,,,,,
^NQEMASIA60LMAUDT,,,,,
^NQEMASIA60LMEURT,,,,,
^NQEMASIA60LMT,,,,,
^NQEMASIA65LMEURT,,,,,
^NQEMASIA65LMGBP,,,,,
^NQEMASIA65LMJPY,,,,,
^NQEMASIA65LMJPYN,,,,,
^NQEMASIA65LMJPYT,,,,,
^NQEMEA3010LMAUDN,,,,,
^NQEMEA3010LMGBPN,,,,,
^NQEMEA3020LMGBPT,,,,,
^NQEMEA3020LMJPY,,,,,
^NQEMEA3020LMJPYT,,,,,
^NQEMEA3020LMT,,,,,
^NQEMEA3030LMAUDN,,,,,
^NQEMEA3030LMAUDT,,,,,
^NQEMEA3030LMGBPN,,,,,
^NQEMEA3030LMGBPT,,,,,
^NQEMEA3030LMN,,,,,
^NQEMEA3030LMT,,,,,
^NQEMEA4010LMGBPT,,,,,
^NQEMEA4010LMJPYN,,,,,
^NQEMEA4010LMJPYT,,,,,
^NQEMEA4010LMT,,,,,
^NQEMEA4020LMCAD,,,,,
^NQEMEA4020LMN,,,,,
^NQEMEA4020LMT,,,,,
^NQEMEA4030LMCADN,,,,,
^NQEMEA4030LMEUR,,,,,
^NQEMEA4030LMGBP,,,,,
^NQEMEA4030LMJPYT,,,,,
^NQEMEA4040LMAUDN,,,,,
^NQEMEA4040LMAUDT,,,,,
^NQEMEA4040LMGBP,,,,,
^NQEMEA4040LMGBPN,,,,,
^NQEMEA4040LMGBPT,,,,,
^NQEMEA4040LMJPYT,,,,,
^NQEMEA4050LMAUDT,,,,,
^NQEMEA4050LMJPY,,,,,
^NQEMEA4050LMJPYT,,,,,
^NQEMEA4050LMN,,,,,
^NQEMEA4510LMAUD,,,,,
^NQEMEA4510LMCADT,,,,,
^NQEMEA4510LMEURN,,,,,
^NQEMEA4510LMT,,,,,
^NQEMEA4520LMAUDN,,,,,
^NQEMEA4520LMCAD,,,,,
^NQEMEA4520LMJPY,,,,,
^NQEMEA4520LMN,,,,,
^NQEMEA5010LMEUR,,,,,
^NQEMEA5010LMN,,,,,
^NQEMEA5010LMT,,,,,
^NQEMEA5020LMCADT,,,,,
^NQEMEA5020LMEURN,,,,,
^NQEMEA5020LMN,,,,,
^NQEMEA5510LMAUD,,,,,
^NQEMEA5510LMAUDN,,,,,
^NQEMEA5510LMJPYN,,,,,
^NQEMEA5510LMN,,,,,
^NQEMEA5520LMJPY,,,,,
^NQEMEA5520LMJPYT,,,,,
^NQEMEA5520LMN,,,,,
^NQEMEU3010LMAUD,,,,,
^NQEMEU3010LMCADN,,,,,
^NQEMEU3010LMGBP,,,,,
^NQEMEU3010LMT,,,,,
^NQEMEU5510LMEURT,,,,,
^NQEMEU5510LMJPYN,,,,,
^NQEMMEA3010LMAUDN,,,,,
^NQEMMEA3010LMCAD,,,,,
^NQEMMEA3010LMEURT,,,,,
^NQEMMEA3010LMGBPT,,,,,
^NQEMMEA3010LMJPYN,,,,,
^NQEMMEA3010LMJPYT,,,,,
^NQEMMEA3020LM,,,,,
^NQEMMEA3020LMAUDN,,,,,
^NQEMMEA3020LMAUDT,,,,,
^NQEMMEA3020LMEUR,,,,,
^NQEMMEA3020LMGBP,,,,,
^NQEMMEA3020LMGBPN,,,,,
^NQEMMEA3020LMGBPT,,,,,
^NQEMMEA3030LMAUD,,,,,
^NQEMMEA3030LMCADT,,,,,
^NQEMMEA3030LMEURN,,,,,
^NQEMMEA3030LMEURT,,,,,
^NQEMMEA3030LMJPYT,,,,,
^NQEMMEA3030LMT,,,,,
^NQEMMEA4040LMAUD,,,,,
^NQEMMEA4040LMAUDN,,,,,
^NQEMMEA4040LMAUDT,,,,,
^NQEMMEA4040LMGBP,,,,,
^NQEMMEA4040LMJPY,,,,,
^NQEMMEA4040LMJPYT,,,,,
^NQEMMEA4040LMT,,,,,
^NQEMMEA4510LMCADN,,,,,
^NQEMMEA4510LMCADT,,,,,
^NQEMMEA4510LMEURN,,,,,
^NQEMMEA4510LMGBPN,,,,,
^NQEMMEA4510LMJPYT,,,,,
^NQEMMEA4510LMT,,,,,
^NQEMMEA5020LMAUDN,,,,,
^NQEMMEA5020LMAUDT,,,,,
^NQEMMEA5020LMCADN,,,,,
^NQEMMEA5020LMEUR,,,,,
^NQEMMEA5020LMGBP,,,,,
^NQEMMEA5020LMT,,,,,
^NQEMMEA5510LMCADN,,,,,
^NQEMMEA5510LMJPY,,,,,
^NQEMMEA5510LMJPYT,,,,,
^NQEMMEA5510LMT,,,,,
^NQEUROZ3010LM,,,,,
^NQEUROZ3010LMAUD,,,,,
^NQEUROZ3010LMAUDN,,,,,
^NQEUROZ3010LMEUR,,,,,
^NQEUROZ3010LMGBP,,,,,
^NQEUROZ3010LMGBPN,,,,,
^NQEUROZ3020LMCAD,,,,,
^NQEUROZ3020LMGBP,,,,,
^NQEUROZ3020LMN,,,,,
^NQEUROZ3030LM,,,,,
^NQEUROZ3030LMCADT,,,,,
^NQEUROZ3030LMEURN,,,,,
^NQEUROZ3030LMEURT,,,,,
^NQEUROZ3030LMGBPT,,,,,
^NQEUROZ3030LMJPYN,,,,,
^NQEUROZ4010LMCADN,,,,,
^NQEUROZ4010LMCADT,,,,,
^NQEUROZ4010LMEURT,,,,,
^NQEUROZ4010LMGBPT,,,,,
^NQEUROZ4010LMJPYN,,,,,
^NQEUROZ4010LMT,,,,,
^NQEUROZ4020LM,,,,,
^NQEUROZ4020LMCADT,,,,,
^NQEUROZ4020LMEURN,,,,,
^NQEUROZ4020LMEURT,,,,,
^NQEUROZ4020LMJPY,,,,,
^NQEUROZ4020LMJPYN,,,,,
^NQEUROZ4030LMAUD,,,,,
^NQEUROZ4030LMEURT,,,,,
^NQEUROZ4030LMGBP,,,,,
^NQEUROZ4040LMAUD,,,,,
^NQEUROZ4040LMAUDT,,,,,
^NQEUROZ4040LMGBP,,,,,
^NQEUROZ4040LMGBPN,,,,,
^NQEUROZ4040LMGBPT,,,,,
^NQEUROZ4040LMJPYN,,,,,
^NQEUROZ4050LMAUDN,,,,,
^NQEUROZ4050LMCAD,,,,,
^NQEUROZ4050LMEUR,,,,,
^NQEUROZ4050LMGBP,,,,,
^NQEUROZ4050LMJPYN,,,,,
^NQEUROZ4050LMN,,,,,
^NQEUROZ4510LMCAD,,,,,
^NQEUROZ4510LMEURN,,,,,
^NQEUROZ4510LMGBPN,,,,,
^NQEUROZ4510LMJPY,,,,,
^NQEUROZ4520LMCAD,,,,,
^NQEUROZ4520LMCADT,,,,,
^NQEUROZ4520LMEURN,,,,,
^NQEUROZ4520LMGBPN,,,,,
^NQEUROZ4520LMJPYT,,,,,
^NQEUROZ4520LMT,,,,,
^NQEUROZ5010LM,,,,,
^NQEUROZ5010LMAUDN,,,,,
^NQEUROZ5010LMCAD,,,,,
^NQEUROZ5010LMEUR,,,,,
^NQEUROZ5010LMGBPN,,,,,
^NQEUROZ5010LMN,,,,,
^NQEUROZ5010LMT,,,,,
^NQEUROZ5020LM,,,,,
^NQEUROZ5020LMAUDN,,,,,
^NQEUROZ5020LMAUDT,,,,,
^NQEUROZ5020LMEUR,,,,,
^NQEUROZ5020LMJPYN,,,,,
^NQEUROZ5020LMT,,,,,
^NQEUROZ5510LMAUD,,,,,
^NQEUROZ5510LMCADN,,,,,
^NQEUROZ5510LMGBP,,,,,
^NQEUROZ5510LMT,,,,,
^NQEUROZ5520LMCADT,,,,,
^NQEUROZ5520LMEURN,,,,,
^NQEUROZ5520LMEURT,,,,,
^NQEUROZ5520LMJPY,,,,,
^NQEUROZ5520LMN,,,,,
^NQGM,NASDAQ Global Market Composite,USD,us_market,NIM,EDT
^NQGS,NASDAQ Global Select Market Com,USD,us_market,NIM,EDT
^NQUSB10101010,,,,,
^NQUSB10101010AUD,,,,,
^NQUSB10101010AUDT,,,,,
^NQUSB10101010CADN,,,,,
^NQUSB10101010CADT,,,,,
^NQUSB10101010EUR,,,,,
^NQUSB10101010EURN,,,,,
^NQUSB10101010EURT,,,,,
^NQUSB10101010GBP,,,,,
^NQUSB10101010GBPN,,,,,
^NQUSB10101010GBPT,,,,,
^NQUSB10101010JPYN,,,,,
^NQUSB10101010LM,,,,,
^NQUSB10101010LMCAD,,,,,
^NQUSB10101010LMEUR,,,,,
^NQUSB10101010LMGBP,,,,,
^NQUSB10101010LMJPY,,,,,
^NQUSB10101010N,,,,,
^NQUSB10101015,,,,,
^NQUSB10101015AUD,,,,,
^NQUSB10101015AUDN,,,,,
^NQUSB10101015AUDT,,,,,
^NQUSB10101015CAD,,,,,
^NQUSB10101015CADN,,,,,
^NQUSB10101015EURN,,,,,
^NQUSB10101015EURT,,,,,
^NQUSB10101015GBP,,,,,
^NQUSB10101015GBPN,,,,,
^NQUSB10101015JPY,,,,,
^NQUSB10101015JPYN,,,,,
^NQUSB10101015JPYT,,,,,
^NQUSB10101015LM,,,,,
^NQUSB10101015LMAUD,,,,,
^NQUSB10101015LMCAD,,,,,
^NQUSB10101015LMGBP,,,,,
^NQUSB10101015LMN,,,,,
^NQUSB10101015LMT,,,,,
^NQUSB10101015N,,,,,
^NQUSB10101015T,,,,,
^NQUSB10101020AUD,,,,,
^NQUSB10101020CADT,,,,,
^NQUSB10101020EURT,,,,,
^NQUSB10101020GBP,,,,,
^NQUSB10101020GBPT,,,,,
^NQUSB10101020JPYN,,,,,
^NQUSB10101020JPYT,,,,,
^NQUSB10101020LMAUD,,,,,
^NQUSB10101020LMCAD,,,,,
^NQUSB10101020LMEUR,,,,,
^NQUSB10101020LMN,,,,,
^NQUSB10101020LMT,,,,,
^NQUSB10101020N,,,,,
^NQUSB101010LMAUDN,,,,,
^NQUSB101010LMAUDT,,,,,
^NQUSB101010LMCAD,,,,,
^NQUSB101010LMGBPN,,,,,
^NQUSB101010LMJPY,,,,,
^NQUSB101010LMJPYN,,,,,
^NQUSB101010LMT,,,,,
^NQUSB10102010AUD,,,,,
^NQUSB10102010AUDN,,,,,
^NQUSB10102010AUDT,,,,,
^NQUSB10102010CADN,,,,,
^NQUSB10102010CADT,,,,,
^NQUSB10102010EURT,,,,,
^NQUSB10102010GBP,,,,,
^NQUSB10102010GBPN,,,,,
^NQUSB10102010JPY,,,,,
^NQUSB10102010JPYN,,,,,
^NQUSB10102010LMAUD,,,,,
^NQUSB10102010LMCAD,,,,,
^NQUSB10102010LMGBP,,,,,
^NQUSB10102010LMJPY,,,,,
^NQUSB10102010LMN,,,,,
^NQUSB10102010LMT,,,,,
^NQUSB10102010N,,,,,
^NQUSB10102015AUD,,,,,
^NQUSB10102015AUDN,,,,,
^NQUSB10102015AUDT,,,,,
^NQUSB10102015CAD,,,,,
^NQUSB10102015CADN,,,,,
^NQUSB10102015CADT,,,,,
^NQUSB10102015EUR,,,,,
^NQUSB10102015EURN,,,,,
^NQUSB10102015EURT,,,,,
^NQUSB10102015GBPN,,,,,
^NQUSB10102015GBPT,,,,,
^NQUSB10102015JPY,,,,,
^NQUSB10102015JPYN,,,,,
^NQUSB10102015JPYT,,,,,
^NQUSB10102015LMAUD,,,,,
^NQUSB10102015LMCAD,,,,,
^NQUSB10102015LMEUR,,,,,
^NQUSB10102015LMJPY,,,,,
^NQUSB10102015T,,,,,
^NQUSB10102020AUDN,,,,,
^NQUSB10102020CAD,,,,,
^NQUSB10102020GBP,,,,,
^NQUSB10102020GBPN,,,,,
^NQUSB10102020GBPT,,,,,
^NQUSB10102020JPY,,,,,
^NQUSB10102020JPYN,,,,,
^NQUSB10102020JPYT,,,,,
^NQUSB10102020LM,,,,,
^NQUSB10102020LMAUD,,,,,
^NQUSB10102020LMCAD,,,,,
^NQUSB10102020LMGBP,,,,,
^NQUSB10102020LMJPY,,,,,
^NQUSB10102020LMT,,,,,
^NQUSB10102020N,,,,,
^NQUSB10102030AUD,,,,,
^NQUSB10102030AUDN,,,,,
^NQUSB10102030CADN,,,,,
^NQUSB10102030CADT,,,,,
^NQUSB10102030EUR,,,,,
^NQUSB10102030EURT,,,,,
^NQUSB10102030GBPN,,,,,
^NQUSB10102030LMAUD,,,,,
^NQUSB10102030LMGBP,,,,,
^NQUSB10102030N,,,,,
^NQUSB10102030T,,,,,
^NQUSB101020LM,,,,,
^NQUSB101020LMAUDN,,,,,
^NQUSB101020LMCADT,,,,,
^NQUSB101020LMEUR,,,,,
^NQUSB101020LMEURN,,,,,
^NQUSB101020LMGBPT,,,,,
^NQUSB101020LMN,,,,,
^NQUSB15102010,,,,,
^NQUSB15102010AUD,,,,,
^NQUSB15102010AUDN,,,,,
^NQUSB15102010CAD,,,,,
^NQUSB15102010CADN,,,,,
^NQUSB15102010GBPN,,,,,
^NQUSB15102010GBPT,,,,,
^NQUSB15102010JPY,,,,,
^NQUSB15102010JPYN,,,,,
^NQUSB15102010LM,,,,,
^NQUSB15102010LMGBP,,,,,
^NQUSB15102010LMJPY,,,,,
^NQUSB15102010T,,,,,
^NQUSB15102015,,,,,
^NQUSB15102015AUD,,,,,
^NQUSB15102015CAD,,,,,
^NQUSB15102015CADN,,,,,
^NQUSB15102015CADT,,,,,
^NQUSB15102015EUR,,,,,
^NQUSB15102015EURN,,,,,
^NQUSB15102015EURT,,,,,
^NQUSB15102015GBPN,,,,,
^NQUSB15102015GBPT,,,,,
^NQUSB15102015JPY,,,,,
^NQUSB15102015JPYN,,,,,
^NQUSB15102015LMAUD,,,,,
^NQUSB15102015LMCAD,,,,,
^NQUSB15102015LMEUR,,,,,
^NQUSB15102015LMJPY,,,,,
^NQUSB15102015LMT,,,,,
^NQUSB15102015T,,,,,
^NQUSB151020LMEURN,,,,,
^NQUSB151020LMEURT,,,,,
^NQUSB151020LMGBP,,,,,
^NQUSB151020LMGBPN,,,,,
^NQUSB151020LMJPY,,,,,
^NQUSB151020LMJPYN,,,,,
^NQUSB151020LMJPYT,,,,,
^NQUSB20101010,,,,,
^NQUSB20101010AUDN,,,,,
^NQUSB20101010AUDT,,,,,
^NQUSB20101010CADN,,,,,
^NQUSB20101010GBP,,,,,
^NQUSB20101010JPY,,,,,
^NQUSB20101010JPYN,,,,,
^NQUSB20101010LMJPY,,,,,
^NQUSB20101010N,,,,,
